Trial,Variance,Anisotropy,Regime,Chem,massflux_in,massflux_out,delmassflux,reldelmassflux,normmassflux,Time,fraction
48,0.1,10,Medium,DOC,-4.57031125096026,-1.9923843807849342,-2.5779268701753257,56.405936677369226,0.4359406332263077,23.66,0.9928661351237936
48,0.1,10,Medium,DO,-1.428222265925081,-0.008292146574326587,-1.4199301193507543,99.41940783502939,0.005805921649705999,23.66,0.9928661351237936
48,0.1,10,Medium,Nitrate,-1.428222265925081,-0.4924528319438179,-0.935769433981263,65.51987434358833,0.34480125656411664,23.66,0.9928661351237936
48,0.1,10,Medium,Ammonium,-0.34277334382201957,-0.2764955780240036,-0.06627776579801598,19.335740947356108,0.8066425905264389,23.66,0.9928661351237936
48,0.1,10,Medium,Nitrogen,-1.7847065434999811,-0.8403869140726966,-0.9443196294272845,52.911759239442404,0.4708824076055759,23.66,0.9928661351237936
48,0.1,10,Medium,TOC,-4.707420588489068,-2.706769421833686,-2.000651166655382,42.499945119574015,0.5750005488042599,23.66,0.9928661351237936
49,1.0,2,Medium,DOC,-4.5879848274262285,-2.1410210478601797,-2.446963779566049,53.334173315885806,0.466658266841142,15.22,0.6386907259756609
49,1.0,2,Medium,DO,-1.4337452585706962,-0.010943047474486909,-1.4228022110962093,99.2367509214715,0.007632490785285008,15.22,0.6386907259756609
49,1.0,2,Medium,Nitrate,-1.4337452585706962,-0.6056544301248401,-0.8280908284458561,57.75717991014538,0.42242820089854616,15.22,0.6386907259756609
49,1.0,2,Medium,Ammonium,-0.3440988620569671,-0.2814502113361724,-0.06264865072079473,18.206584685078955,0.8179341531492105,15.22,0.6386907259756609
49,1.0,2,Medium,Nitrogen,-1.7916080751099421,-0.9572410995852002,-0.8343669755247419,46.570842536169124,0.5342915746383087,15.22,0.6386907259756609
49,1.0,2,Medium,TOC,-4.725624372249015,-2.8423856291020577,-1.8832387431469577,39.85163853069194,0.6014836146930806,15.22,0.6386907259756609
50,1.0,5,Medium,DOC,-4.596938704479427,-2.041433623165786,-2.5555050813136413,55.59145434816136,0.4440854565183864,22.66,0.9509022240872848
50,1.0,5,Medium,DO,-1.4365433451498215,-0.009182500310170353,-1.427360844839651,99.36079197741068,0.006392080225892997,22.66,0.9509022240872848
50,1.0,5,Medium,Nitrate,-1.4365433451498215,-0.5245990380906213,-0.9119443070592003,63.4818510794111,0.365181489205889,22.66,0.9509022240872848
50,1.0,5,Medium,Ammonium,-0.344770402835957,-0.27887573815052386,-0.06589466468543315,19.112622238860236,0.8088737776113977,22.66,0.9509022240872848
50,1.0,5,Medium,Nitrogen,-1.795104564099217,-0.8753514089123632,-0.9197531551868537,51.2367454008667,0.487632545991333,22.66,0.9509022240872848
50,1.0,5,Medium,TOC,-4.73484686561381,-2.7601999498779657,-1.9746469157358444,41.70455712256404,0.5829544287743597,22.66,0.9509022240872848
51,1.0,10,Medium,DOC,-4.633972418318387,-2.0663045845714105,-2.5676678337469765,55.40964861156321,0.44590351388436783,20.18,0.8468317247167435
51,1.0,10,Medium,DO,-1.4481163807244963,-0.009427257514953387,-1.438689123209543,99.3489986274282,0.006510013725717891,20.18,0.8468317247167435
51,1.0,10,Medium,Nitrate,-1.4481163807244963,-0.5356715497687623,-0.912444830955734,63.009081528325474,0.3699091847167452,20.18,0.8468317247167435
51,1.0,10,Medium,Ammonium,-0.347547931373879,-0.2815747114581341,-0.0659732199157449,18.98248096455317,0.8101751903544683,20.18,0.8468317247167435
51,1.0,10,Medium,Nitrogen,-1.8095662293533306,-0.8890735467603049,-0.9204926825930256,50.868139980815975,0.49131860019184026,20.18,0.8468317247167435
51,1.0,10,Medium,TOC,-4.772991590867939,-2.7845774399054957,-1.9884141509624431,41.65970362836659,0.583402963716334,20.18,0.8468317247167435
52,10.0,2,Medium,DOC,-4.305050947489617,-2.0968575626623984,-2.2081933848272186,51.293083676858025,0.48706916323141974,18.34,0.7696181284095677
52,10.0,2,Medium,DO,-1.3453284210905054,-0.012289922285021218,-1.3330384988054842,99.08647419527054,0.00913525804729463,18.34,0.7696181284095677
52,10.0,2,Medium,Nitrate,-1.3453284210905054,-0.6377753111002419,-0.7075531099902636,52.5933369798826,0.47406663020117396,18.34,0.7696181284095677
52,10.0,2,Medium,Ammonium,-0.3228788210617213,-0.26556678683826224,-0.05731203422345904,17.75032318161968,0.8224967681838032,18.34,0.7696181284095677
52,10.0,2,Medium,Nitrogen,-1.6811223949946956,-0.9699977699659048,-0.7111246250287908,42.300586033834534,0.5769941396616547,18.34,0.7696181284095677
52,10.0,2,Medium,TOC,-4.434202475914305,-2.7634142829364055,-1.6707881929778998,37.67956474818831,0.6232043525181169,18.34,0.7696181284095677
53,10.0,5,Medium,DOC,-4.684261986206505,-2.378705213139999,-2.305556773066506,49.219210621770415,0.5078078937822958,10.34,0.4339068401174989
53,10.0,5,Medium,DO,-1.4638318706895328,-0.016344037190675335,-1.4474878334988575,98.88347579268263,0.0111652420731737,10.34,0.4339068401174989
53,10.0,5,Medium,Nitrate,-1.4638318706895328,-0.769506861321074,-0.6943250093684588,47.43201888625361,0.5256798111374639,10.34,0.4339068401174989
53,10.0,5,Medium,Ammonium,-0.35131964896548795,-0.29172033132254205,-0.059599317642945904,16.96441341053505,0.8303558658946495,10.34,0.4339068401174989
53,10.0,5,Medium,Nitrogen,-1.8292043056136402,-1.1333121835809776,-0.6958921220326626,38.0434334151216,0.619565665848784,10.34,0.4339068401174989
53,10.0,5,Medium,TOC,-4.8247898457927,-3.0995551225136144,-1.7252347232790854,35.75771750521984,0.6424228249478017,10.34,0.4339068401174989
54,10.0,10,Medium,DOC,-4.429737837524762,-2.0693508161858807,-2.360387021338881,53.285027419541656,0.4671497258045834,15.69,0.6584137641628199
54,10.0,10,Medium,DO,-1.384293074226488,-0.011571758606107764,-1.3727213156203804,99.16406729026122,0.008359327097387816,15.69,0.6584137641628199
54,10.0,10,Medium,Nitrate,-1.384293074226488,-0.5852304058768981,-0.7990626683495899,57.723518467799046,0.4227648153220096,15.69,0.6584137641628199
54,10.0,10,Medium,Ammonium,-0.3322303378143571,-0.2713506792988471,-0.06087965851551003,18.3245331886362,0.8167546681136381,15.69,0.6584137641628199
54,10.0,10,Medium,Nitrogen,-1.7298126255534196,-0.9268499442621411,-0.8029626812912786,46.41905541846686,0.5358094458153314,15.69,0.6584137641628199
54,10.0,10,Medium,TOC,-4.562629972650504,-2.77203940704984,-1.7905905656006644,39.24470264592774,0.6075529735407227,15.69,0.6584137641628199
55,0.1,2,Medium,DOC,-4.5717862451879,-1.991993497672601,-2.579792747515299,56.428551318003926,0.4357144868199608,23.67,0.9932857742341586
55,0.1,2,Medium,DO,-1.4286832016212185,-0.008289540150592066,-1.4203936614706265,99.41977758671864,0.005802224132813624,23.67,0.9932857742341586
55,0.1,2,Medium,Nitrate,-1.4286832016212185,-0.4918041923044893,-0.9368790093167292,65.57639988022484,0.34423600119775155,23.67,0.9932857742341586
55,0.1,2,Medium,Ammonium,-0.34288396838909246,-0.2765756954731199,-0.06630827291597258,19.338399875472835,0.8066160012452717,23.67,0.9932857742341586
55,0.1,2,Medium,Nitrogen,-1.7852825287458747,-0.8398760688256056,-0.9454064599202691,52.95556555882492,0.47044434441175076,23.67,0.9932857742341586
55,0.1,2,Medium,TOC,-4.708939832543536,-2.7069553081525655,-2.001984524390971,42.514548828066,0.5748545117193401,23.67,0.9932857742341586
56,0.1,5,Medium,DOC,-4.561662209632839,-1.9859587982736078,-2.5757034113592314,56.46414164380982,0.43535858356190177,23.74,0.9962232480067142
56,0.1,5,Medium,DO,-1.4255194405102625,-0.008228133878106836,-1.4172913066321557,99.4227974979309,0.005772025020691116,23.74,0.9962232480067142
56,0.1,5,Medium,Nitrate,-1.4255194405102625,-0.4894350598966164,-0.9360843806136461,65.66619535392489,0.3433380464607511,23.74,0.9962232480067142
56,0.1,5,Medium,Ammonium,-0.34212466572246303,-0.2759149011342046,-0.06620976458825845,19.352525912869684,0.8064747408713031,23.74,0.9962232480067142
56,0.1,5,Medium,Nitrogen,-1.781329092861624,-0.8367142228924456,-0.9446148699691785,53.02865561195645,0.4697134438804355,23.74,0.9962232480067142
56,0.1,5,Medium,TOC,-4.698512075921824,-2.6996014168898537,-1.9989106590319707,42.54348242022544,0.5745651757977456,23.74,0.9962232480067142
57,0.1,10,Medium,DOC,-4.498262429269699,-1.962640882040178,-2.535621547229521,56.36891104286203,0.4363108895713797,23.94,1.004616030214016
57,0.1,10,Medium,DO,-1.4057070091467812,-0.008209249066943019,-1.3974977600798382,99.41600568158754,0.00583994318412467,23.94,1.004616030214016
57,0.1,10,Medium,Nitrate,-1.4057070091467812,-0.48595085045358144,-0.9197561586931997,65.43014673103622,0.34569853268963774,23.94,1.004616030214016
57,0.1,10,Medium,Ammonium,-0.3373696821952275,-0.2721931405656301,-0.0651765416295974,19.319027485072397,0.806809725149276,23.94,1.004616030214016
57,0.1,10,Medium,Nitrogen,-1.7565714786298177,-0.8285334483907637,-0.928038030239054,52.83235220026193,0.4716764779973807,23.94,1.004616030214016
57,0.1,10,Medium,TOC,-4.63321030214779,-2.6665354557556995,-1.966674846392091,42.44734683164308,0.5755265316835692,23.94,1.004616030214016
58,1.0,2,Medium,DOC,-4.636567660322486,-2.039655845810284,-2.596911814512202,56.00935874904454,0.4399064125095546,22.53,0.9454469156525388
58,1.0,2,Medium,DO,-1.448927393850777,-0.0090080884084724,-1.4399193054423045,99.37829262896798,0.00621707371032018,22.53,0.9454469156525388
58,1.0,2,Medium,Nitrate,-1.448927393850777,-0.5137857625941141,-0.9351416312566628,64.54026856179185,0.3545973143820816,22.53,0.9454469156525388
58,1.0,2,Medium,Ammonium,-0.34774257452418644,-0.28075851363556353,-0.06698406088862291,19.262542408066285,0.8073745759193371,22.53,0.9454469156525388
58,1.0,2,Medium,Nitrogen,-1.8105796713559308,-0.8670553050222456,-0.9435243663336852,52.11172870548614,0.4788827129451386,22.53,0.9454469156525388
58,1.0,2,Medium,TOC,-4.77566469013216,-2.7647661337359626,-2.0108985563961976,42.10719736147449,0.5789280263852551,22.53,0.9454469156525388
59,1.0,5,Medium,DOC,-4.660781254503554,-2.207008383814775,-2.453772870688779,52.64724381385163,0.47352756186148365,16.830000000000002,0.7062526227444398
59,1.0,5,Medium,DO,-1.4564941420323607,-0.012210174458021656,-1.444283967574339,99.16167363083358,0.008383263691664315,16.830000000000002,0.7062526227444398
59,1.0,5,Medium,Nitrate,-1.4564941420323607,-0.6396805400510273,-0.8168136019813335,56.080802415145264,0.43919197584854736,16.830000000000002,0.7062526227444398
59,1.0,5,Medium,Ammonium,-0.34955859408776657,-0.2859415442488652,-0.06361704983890137,18.199252118209547,0.8180074788179045,16.830000000000002,0.7062526227444398
59,1.0,5,Medium,Nitrogen,-1.820035079883638,-0.9968158671588829,-0.8232192127247551,45.230953063684176,0.5476904693631582,16.830000000000002,0.7062526227444398
59,1.0,5,Medium,TOC,-4.800604692138661,-2.91894621240468,-1.8816584797339808,39.196280477235156,0.6080371952276484,16.830000000000002,0.7062526227444398
60,1.0,10,Medium,DOC,-4.50154461486678,-2.021760990049762,-2.4797836248170175,55.08739414971688,0.4491260585028312,21.48,0.9013848090642048
60,1.0,10,Medium,DO,-1.4067326921458685,-0.0093119702278068,-1.3974207219180617,99.33804266583141,0.006619573341685879,21.48,0.9013848090642048
60,1.0,10,Medium,Nitrate,-1.4067326921458685,-0.5318084098904805,-0.874924282255388,62.19548938759322,0.37804510612406783,21.48,0.9013848090642048
60,1.0,10,Medium,Ammonium,-0.33761584611500844,-0.2738673858996083,-0.06374846021540015,18.881951469091977,0.8111804853090803,21.48,0.9013848090642048
60,1.0,10,Medium,Nitrogen,-1.7578531721054773,-0.8754358517366043,-0.882417320368873,50.198579401939085,0.49801420598060914,21.48,0.9013848090642048
60,1.0,10,Medium,TOC,-4.636590953312783,-2.7193615495149173,-1.917229403797866,41.34997939440897,0.5865002060559104,21.48,0.9013848090642048
61,10.0,2,Medium,DOC,-4.493247759459922,-2.323341184900776,-2.1699065745591457,48.29260905968745,0.5170739094031255,9.54,0.4003357112882921
61,10.0,2,Medium,DO,-1.4041399248312252,-0.013564246796092931,-1.3905756780351322,99.03398183071225,0.009660181692877457,9.54,0.4003357112882921
61,10.0,2,Medium,Nitrate,-1.4041399248312252,-0.7759825105419225,-0.6281574142893027,44.73609810395541,0.5526390189604459,9.54,0.4003357112882921
61,10.0,2,Medium,Ammonium,-0.3369935819594941,-0.2812212564910934,-0.05577232546840066,16.549966662304083,0.8345003333769592,9.54,0.4003357112882921
61,10.0,2,Medium,Nitrogen,-1.754613250069099,-1.1233192660201052,-0.6312939840489937,35.979095907552995,0.6402090409244701,9.54,0.4003357112882921
61,10.0,2,Medium,TOC,-4.62804519224372,-2.9844961747716687,-1.643549017472051,35.51281262824582,0.6448718737175418,9.54,0.4003357112882921
62,10.0,5,Medium,DOC,-4.486267629471895,-2.148216031624587,-2.3380515978473078,52.11574054315912,0.47884259456840883,13.18,0.5530843474611833
62,10.0,5,Medium,DO,-1.4019586342099672,-0.01204340269744786,-1.3899152315125194,99.14095876985452,0.008590412301454648,13.18,0.5530843474611833
62,10.0,5,Medium,Nitrate,-1.4019586342099672,-0.6386206826942323,-0.7633379515157349,54.44796535996882,0.4555203464003118,13.18,0.5530843474611833
62,10.0,5,Medium,Ammonium,-0.3364700722103921,-0.2766285897508537,-0.05984148245953841,17.7850832516599,0.822149167483401,13.18,0.5530843474611833
62,10.0,5,Medium,Nitrogen,-1.7518875093087751,-0.9871495858316012,-0.764737923477174,43.652227635261184,0.5634777236473881,13.18,0.5530843474611833
62,10.0,5,Medium,TOC,-4.620855658356052,-2.8672191654897388,-1.7536364928663133,37.95047113612286,0.6204952886387715,13.18,0.5530843474611833
63,10.0,10,Medium,DOC,-4.617239136845459,-2.3885307382100307,-2.2287083986354284,48.26928674433144,0.5173071325566857,9.77,0.40998741082668894
63,10.0,10,Medium,DO,-1.442887230264206,-0.017939373542322456,-1.4249478567218834,98.75670300727259,0.012432969927273937,9.77,0.40998741082668894
63,10.0,10,Medium,Nitrate,-1.442887230264206,-0.7921652644801048,-0.6507219657841011,45.09860175732153,0.5490139824267847,9.77,0.40998741082668894
63,10.0,10,Medium,Ammonium,-0.3462929352634094,-0.28866371647266187,-0.057629218790747505,16.64175411112894,0.8335824588887106,9.77,0.40998741082668894
63,10.0,10,Medium,Nitrogen,-1.8030318829381518,-1.1557303804480226,-0.6473015024901292,35.90072414223266,0.6409927585776733,9.77,0.40998741082668894
63,10.0,10,Medium,TOC,-4.755756310950823,-3.137544733162589,-1.6182115777882342,34.02637713084806,0.6597362286915194,9.77,0.40998741082668894
64,0.1,2,Medium,DOC,-4.5698342977728394,-1.9915792989460646,-2.578254998826775,56.41900407818543,0.4358099592181457,23.68,0.9937054133445236
64,0.1,2,Medium,DO,-1.4280732180540123,-0.008275142609476264,-1.419798075444536,99.42053793146876,0.005794620685312287,23.68,0.9937054133445236
64,0.1,2,Medium,Nitrate,-1.4280732180540123,-0.491946155181382,-0.9361270628726304,65.5517554028679,0.34448244597132116,23.68,0.9937054133445236
64,0.1,2,Medium,Ammonium,-0.34273757233296304,-0.27645745101679986,-0.06628012131616318,19.338446282677552,0.8066155371732244,23.68,0.9937054133445236
64,0.1,2,Medium,Nitrogen,-1.784520293280294,-0.8398673575382156,-0.9446529357420783,52.935959277079625,0.47064040722920375,23.68,0.9937054133445236
64,0.1,2,Medium,TOC,-4.706929326706025,-2.706216812346403,-2.0007125143596216,42.50568418370004,0.5749431581629996,23.68,0.9937054133445236
65,0.1,5,Medium,DOC,-4.5449509928494995,-1.9828599380283287,-2.562091054821171,56.37224821240248,0.4362775178759752,23.37,0.9806966009232059
65,0.1,5,Medium,DO,-1.4202971852654689,-0.00831979208628607,-1.4119773931791828,99.41422174368874,0.005857782563112671,23.37,0.9806966009232059
65,0.1,5,Medium,Nitrate,-1.4202971852654689,-0.4909156709420869,-0.929381514323382,65.43570767900033,0.3456429232099967,23.37,0.9806966009232059
65,0.1,5,Medium,Ammonium,-0.3408713244637125,-0.2750510679021732,-0.06582025656153928,19.309414385352966,0.8069058561464704,23.37,0.9806966009232059
65,0.1,5,Medium,Nitrogen,-1.77480336270773,-0.8370195004710672,-0.9377838622366628,52.838747206672636,0.4716125279332736,23.37,0.9806966009232059
65,0.1,5,Medium,TOC,-4.681299522634984,-2.6933875542963994,-1.9879119683385849,42.46495996948386,0.5753504003051615,23.37,0.9806966009232059
66,0.1,10,Medium,DOC,-4.5641104763403,-1.9899439917839647,-2.5741664845563355,56.400179134586,0.4359982086541401,23.54,0.9878304657994124
66,0.1,10,Medium,DO,-1.4262845238563442,-0.008306607502666947,-1.4179779163536772,99.41760515775577,0.005823948422442247,23.54,0.9878304657994124
66,0.1,10,Medium,Nitrate,-1.4262845238563442,-0.4919926169868272,-0.934291906869517,65.50529654093191,0.34494703459068093,23.54,0.9878304657994124
66,0.1,10,Medium,Ammonium,-0.34230828572552247,-0.27616500201258337,-0.0661432837129391,19.3227235422445,0.806772764577555,23.54,0.9878304657994124
66,0.1,10,Medium,Nitrogen,-1.7822851410108875,-0.8395193938560989,-0.9427657471547887,52.89646002547409,0.4710353997452591,23.54,0.9878304657994124
66,0.1,10,Medium,TOC,-4.701033790630509,-2.7035617403508474,-1.997472050279662,42.49005940482207,0.5750994059517793,23.54,0.9878304657994124
67,1.0,2,Medium,DOC,-4.553369761376163,-2.0020320575988415,-2.5513377037773215,56.03185854614697,0.4396814145385303,22.77,0.9555182543013008
67,1.0,2,Medium,DO,-1.4229280504300508,-0.008682505960759354,-1.4142455444692914,99.38981412601042,0.006101858739895699,22.77,0.9555182543013008
67,1.0,2,Medium,Nitrate,-1.4229280504300508,-0.5039407100512534,-0.9189873403787974,64.58424514866034,0.3541575485133965,22.77,0.9555182543013008
67,1.0,2,Medium,Ammonium,-0.34150273210321225,-0.2758529562232376,-0.06564977587997467,19.223792288763697,0.807762077112363,22.77,0.9555182543013008
67,1.0,2,Medium,Nitrogen,-1.7780908918173914,-0.8510119002220075,-0.927078991595384,52.13901020817975,0.4786098979182026,22.77,0.9555182543013008
67,1.0,2,Medium,TOC,-4.689970854217448,-2.714214397074006,-1.9757564571434418,42.12726514849759,0.578727348515024,22.77,0.9555182543013008
68,1.0,5,Medium,DOC,-4.486758340472689,-1.978685248956338,-2.5080730915163514,55.89944679864619,0.4410055320135382,23.79,0.9983214435585396
68,1.0,5,Medium,DO,-1.4021119813977156,-0.00857580936032255,-1.393536172037393,99.38836487569462,0.0061163512430538036,23.79,0.9983214435585396
68,1.0,5,Medium,Nitrate,-1.4021119813977156,-0.5010764882957289,-0.9010354931019867,64.26273400814794,0.35737265991852063,23.79,0.9983214435585396
68,1.0,5,Medium,Ammonium,-0.3365068755354517,-0.2716585381976242,-0.06484833733782752,19.271028930579938,0.8072897106942006,23.79,0.9983214435585396
68,1.0,5,Medium,Nitrogen,-1.7520791319545854,-0.8429678402889254,-0.9091112916656601,51.887570320609505,0.48112429679390495,23.79,0.9983214435585396
68,1.0,5,Medium,TOC,-4.62136109068687,-2.6810133869120603,-1.9403477037748096,41.986498473037884,0.5801350152696212,23.79,0.9983214435585396
69,1.0,10,Medium,DOC,-4.552059992551143,-2.068067043752467,-2.4839929487986763,54.56854595201753,0.4543145404798247,18.42,0.7729752412924885
69,1.0,10,Medium,DO,-1.4225187476722327,-0.010051869383052706,-1.41246687828918,99.29337526134532,0.007066247386546775,18.42,0.7729752412924885
69,1.0,10,Medium,Nitrate,-1.4225187476722327,-0.5562412308835443,-0.8662775167886885,60.89744112028324,0.3910255887971676,18.42,0.7729752412924885
69,1.0,10,Medium,Ammonium,-0.34140449944133583,-0.2775375391167153,-0.06386696032462053,18.7071232011091,0.812928767988909,18.42,0.7729752412924885
69,1.0,10,Medium,Nitrogen,-1.777579427091222,-0.9041495775405183,-0.8734298495507037,49.135911241949856,0.5086408875805014,18.42,0.7729752412924885
69,1.0,10,Medium,TOC,-4.688621792327678,-2.7717751191550537,-1.916846673172624,40.88294509719882,0.5911705490280118,18.42,0.7729752412924885
70,5.0,2,Medium,DOC,-4.486426784634849,-2.065897549137439,-2.42052923549741,53.95227319405408,0.4604772680594592,19.36,0.8124213176668065
70,5.0,2,Medium,DO,-1.4020083701983905,-0.010917529168575114,-1.3910908410298155,99.22129358136212,0.007787064186378741,19.36,0.8124213176668065
70,5.0,2,Medium,Nitrate,-1.4020083701983905,-0.570215112023993,-0.8317932581743975,59.32869416868709,0.40671305831312904,19.36,0.8124213176668065
70,5.0,2,Medium,Ammonium,-0.33648200884761376,-0.27381730887279593,-0.06266469997481783,18.623491992761334,0.8137650800723867,19.36,0.8124213176668065
70,5.0,2,Medium,Nitrogen,-1.7519496593999089,-0.9144062396472384,-0.8375434197526704,47.80636334262893,0.5219363665737107,19.36,0.8124213176668065
70,5.0,2,Medium,TOC,-4.621019588173895,-2.769635736641935,-1.8513838515319598,40.06440172359404,0.5993559827640597,19.36,0.8124213176668065
71,5.0,5,Medium,DOC,-4.537074888454913,-2.029402341404408,-2.507672547050505,55.270688906448385,0.44729311093551616,21.58,0.9055812001678556
71,5.0,5,Medium,DO,-1.4178359026421599,-0.009757189142475219,-1.4080787134996846,99.31182521727001,0.006881747827299718,21.58,0.9055812001678556
71,5.0,5,Medium,Nitrate,-1.4178359026421599,-0.5327775192843806,-0.8850583833577793,62.42318886892756,0.3757681113107244,21.58,0.9055812001678556
71,5.0,5,Medium,Ammonium,-0.34028061663411835,-0.2755376006942196,-0.06474301593989873,19.026360237707188,0.8097363976229282,21.58,0.9055812001678556
71,5.0,5,Medium,Nitrogen,-1.771727743941643,-0.8808713906486748,-0.8908563532929682,50.2817860328269,0.497182139671731,21.58,0.9055812001678556
71,5.0,5,Medium,TOC,-4.67318713510856,-2.754965048105154,-1.9182220870034064,41.04740579704701,0.5895259420295299,21.58,0.9055812001678556
72,5.0,10,Medium,DOC,-4.641026141759707,-2.1723477793698387,-2.4686783623898685,53.192511461567335,0.4680748853843267,15.05,0.6315568610994544
72,5.0,10,Medium,DO,-1.4503206692999087,-0.013740961981233523,-1.4365797073186752,99.05255697777055,0.009474430222294557,15.05,0.6315568610994544
72,5.0,10,Medium,Nitrate,-1.4503206692999087,-0.6178035586053587,-0.8325171106945499,57.402278566188976,0.42597721433811025,15.05,0.6315568610994544
72,5.0,10,Medium,Ammonium,-0.3480769606319781,-0.2841462668413907,-0.06393069379058741,18.366827173655242,0.8163317282634476,15.05,0.6315568610994544
72,5.0,10,Medium,Nitrogen,-1.8123207083571657,-0.9753040049518645,-0.8370167034053012,46.184800490639475,0.5381519950936052,15.05,0.6315568610994544
72,5.0,10,Medium,TOC,-4.780256926012498,-2.905889574420989,-1.8743673515915091,39.210598522264625,0.6078940147773537,15.05,0.6315568610994544
73,10.0,2,Medium,DOC,-4.490403615394049,-2.0254269205865154,-2.464976694807534,54.894323671864925,0.4510567632813508,21.63,0.9076793957196808
73,10.0,2,Medium,DO,-1.40325112981064,-0.010180048876183656,-1.3930710809344564,99.27453834456863,0.007254616554313688,21.63,0.9076793957196808
73,10.0,2,Medium,Nitrate,-1.40325112981064,-0.5380591827195671,-0.8651919470910729,61.65624446764744,0.3834375553235256,21.63,0.9076793957196808
73,10.0,2,Medium,Ammonium,-0.3367802711545538,-0.27299526784691275,-0.06378500330764103,18.93964960862244,0.8106035039137757,21.63,0.9076793957196808
73,10.0,2,Medium,Nitrogen,-1.753502611811376,-0.8841676276428195,-0.8693349841685564,49.57705670426858,0.5042294329573143,21.63,0.9076793957196808
73,10.0,2,Medium,TOC,-4.62511572385587,-2.756558691349913,-1.8685570325059575,40.40022226618316,0.5959977773381685,21.63,0.9076793957196808
74,10.0,5,Medium,DOC,-4.554422102915474,-2.316534085332781,-2.237888017582693,49.136596631000195,0.508634033689998,9.07,0.38061267310113295
74,10.0,5,Medium,DO,-1.4232569071610857,-0.014836343654175214,-1.4084205635069105,98.95757796224095,0.010424220377590637,9.07,0.38061267310113295
74,10.0,5,Medium,Nitrate,-1.4232569071610857,-0.7509036127288445,-0.6723532944322411,47.24047296375731,0.5275952703624269,9.07,0.38061267310113295
74,10.0,5,Medium,Ammonium,-0.34158165771866045,-0.28411187456335224,-0.05746978315530821,16.82461041354934,0.8317538958645067,9.07,0.38061267310113295
74,10.0,5,Medium,Nitrogen,-1.7785018311884926,-1.1056425972511004,-0.6728592339373922,37.8329233143241,0.621670766856759,9.07,0.38061267310113295
74,10.0,5,Medium,TOC,-4.691054766002939,-3.0228051849218156,-1.668249581081123,35.56235568109925,0.6443764431890076,9.07,0.38061267310113295
75,10.0,10,Medium,DOC,-4.517827142549315,-2.377886928497482,-2.139940214051833,47.36658013976846,0.5263341986023153,7.2,0.30214015946286193
75,10.0,10,Medium,DO,-1.4118209820466612,-0.015119390759227252,-1.3967015912874339,98.92908584363796,0.010709141563620388,7.2,0.30214015946286193
75,10.0,10,Medium,Nitrate,-1.4118209820466612,-0.8116203343801818,-0.6002006476664794,42.51251789702064,0.5748748210297936,7.2,0.30214015946286193
75,10.0,10,Medium,Ammonium,-0.33883703569119866,-0.28325127612676226,-0.0555857595644364,16.404865380505466,0.8359513461949454,7.2,0.30214015946286193
75,10.0,10,Medium,Nitrogen,-1.7642114991655078,-1.1595621229361313,-0.6046493762293765,34.2730662687202,0.657269337312798,7.2,0.30214015946286193
75,10.0,10,Medium,TOC,-4.653361956825795,-3.0247920527893535,-1.6285699040364414,34.99770529665267,0.6500229470334733,7.2,0.30214015946286193
76,5.0,2,Medium,DOC,-4.606853743845417,-2.1262087454037135,-2.480644998441704,53.84683639578859,0.461531636042114,17.96,0.7536718422156945
76,5.0,2,Medium,DO,-1.4396417949516929,-0.011771481423242894,-1.42787031352845,99.18233261464616,0.008176673853538607,17.96,0.7536718422156945
76,5.0,2,Medium,Nitrate,-1.4396417949516929,-0.5876404922063693,-0.8520013027453236,59.18147873540393,0.4081852126459607,17.96,0.7536718422156945
76,5.0,2,Medium,Ammonium,-0.34551403078840637,-0.2813059675911451,-0.06420806319726124,18.583344662081878,0.8141665533791812,17.96,0.7536718422156945
76,5.0,2,Medium,Nitrogen,-1.7989763869716355,-0.9414245178038764,-0.8575518691677592,47.668878556618886,0.5233112144338111,17.96,0.7536718422156945
76,5.0,2,Medium,TOC,-4.7450593561607795,-2.8509893254673333,-1.8940700306934461,39.91667729581228,0.6008332270418772,17.96,0.7536718422156945
77,5.0,5,Medium,DOC,-4.566789281144641,-2.067821871932459,-2.498967409212182,54.72044483265121,0.45279555167348795,19.32,0.8107427612253462
77,5.0,5,Medium,DO,-1.4271216503577002,-0.010349418205437323,-1.416772232152263,99.27480476504275,0.007251952349572511,19.32,0.8107427612253462
77,5.0,5,Medium,Nitrate,-1.4271216503577002,-0.5537459715956079,-0.8733756787620923,61.198404392728925,0.3880159560727108,19.32,0.8107427612253462
77,5.0,5,Medium,Ammonium,-0.342509196085848,-0.27849656622121055,-0.06401262986463746,18.689317132551693,0.813106828674483,19.32,0.8107427612253462
77,5.0,5,Medium,Nitrogen,-1.7833312142869822,-0.9041585240126472,-0.879172690274335,49.299461773053125,0.5070053822694687,19.32,0.8107427612253462
77,5.0,5,Medium,TOC,-4.70379295957898,-2.7869817338907468,-1.916811225688233,40.7503315337204,0.592496684662796,19.32,0.8107427612253462
78,5.0,10,Medium,DOC,-4.550483163769574,-2.245319158845427,-2.305164004924147,50.65756584438327,0.49342434155616727,14.58,0.6118338229122954
78,5.0,10,Medium,DO,-1.4220259886779922,-0.012957517730679168,-1.4090684709473131,99.08879881001857,0.009112011899814376,14.58,0.6118338229122954
78,5.0,10,Medium,Nitrate,-1.4220259886779922,-0.6955200439901421,-0.7265059446878501,51.089498396809,0.48910501603191003,14.58,0.6118338229122954
