,Regime,Velocity,Pe,Trial,Chem,Conc_in,Conc_out,Normconc,base,rel_normconc,Variance,Anisotropy,Domain,Time_series,massflux_in,massflux_out,delmassflux,reldelmassflux,normmassflux,Time,fraction,temporal_normmassflux_base,spatial_normmassflux_base,temporal_reldelmassflux_base,spatial_reldelmassflux_base,normmassflux_temporal_fraction,normmassflux_spatial_fraction,reldelmassflux_temporal_fraction,reldelmassflux_spatial_fraction,Da63,k,tau63
206,Slow,0.00038,2,70,Ammonium,59.99999999999998,47.695691857013735,0.7949281976168958,0.8021345808492499,0.9910159923229784,5.0,2,Original,0,-0.03364820088349735,-0.02674790368177402,-0.006900297201723329,20.507180237109075,0.7949281976289093,192.5,0.9390243902439024,0.7949281976289093,0.8021345808490391,20.507180237109075,19.7865419150961,1.0,0.9910159923382158,1.0,1.036420629997158,0.23083023496424238,0.0011922259006218023,833.9462117249066
207,Slow,0.00038,2,70,Nitrate,249.99999999999997,66.6068606895524,0.2664274427582097,0.25330062199970477,1.0518230893192209,5.0,2,Original,0,-0.14020083701457228,-0.03735335047891755,-0.10284748653565473,73.35725572377639,0.2664274427622361,192.5,0.9390243902439024,0.2664274427622361,0.2533006219996381,73.35725572377639,74.6699378000362,1.0,1.0518230893353937,1.0,0.9824202066462794,1.3302995303359246,0.006870926401375437,144.70425314770296
208,Slow,0.00038,2,70,Nitrogen,312.3999999999999,141.058996459609,0.4515332793201314,0.43009951825178405,1.049834422404072,5.0,2,Original,0,-0.17519496593340952,-0.0791063574894866,-0.09608860844392292,54.846672067304475,0.4515332793269552,192.5,0.9390243902439024,0.4515332793269552,0.4300995182516709,54.846672067304475,56.99004817483291,1.0,1.049834422420214,1.0,0.9623903439956214,0.7997026728609723,0.004130421820733446,240.71446367851016
209,Slow,0.00038,2,70,TOC,824.0000000000001,587.0097439441693,0.7123904659516617,0.6737875015626694,1.0572924910293868,5.0,2,Original,0,-0.4621019588000304,-0.3291970297517043,-0.13290492904832607,28.76095340375721,0.7123904659624279,192.5,0.9390243902439024,0.7123904659624279,0.6737875015624921,28.76095340375721,32.62124984375079,1.0,1.0572924910456438,1.0,0.881663134966207,0.3410896004435734,0.0017617096657401251,564.3678369251406
210,Slow,0.00038,2,71,DOC,800.0000000000002,319.53397021155666,0.39941746276444573,0.407627887222348,0.9798580403469213,5.0,5,Original,0,-0.4537074888449569,-0.1812186940274184,-0.2724887948175385,60.05825372449489,0.3994174627550512,200.0,0.975609756097561,0.3994174627550512,0.4076278872222405,60.05825372449489,59.23721127777596,1.0,0.9798580403241328,1.0,1.0138602481279697,0.9230535962214073,0.00458874068230683,216.67214213640008
211,Slow,0.00038,2,71,DO,250.00000000000003,1.0711882310849963,0.004284752924339985,0.004272559714409002,1.0028538418994735,5.0,5,Original,0,-0.14178359026404908,-0.0006075076529930176,-0.14117608261105605,99.57152470757609,0.0042847529242392044,200.0,0.975609756097561,0.0042847529242392044,0.004272559714407877,99.57152470757609,99.57274402855921,1.0,1.0028538418761497,1.0,0.9999877544704124,5.484214153067796,0.027263461945961333,36.4683060175764
212,Slow,0.00038,2,71,Ammonium,60.00000000000003,47.92599477929045,0.7987665796548404,0.8021345808492499,0.9958012018496402,5.0,5,Original,0,-0.034028061663371766,-0.027180478426496187,-0.006847583236875579,20.123342036394643,0.7987665796360536,200.0,0.975609756097561,0.7987665796360536,0.8021345808490391,20.123342036394643,19.7865419150961,1.0,0.9958012018264808,1.0,1.0170216767914144,0.22598541892067864,0.0011234325825222543,885.0128515158777
213,Slow,0.00038,2,71,Nitrate,250.00000000000003,65.56447107357715,0.2622578842943086,0.25330062199970477,1.0353621804158628,5.0,5,Original,0,-0.14178359026404908,-0.03718386440942605,-0.10459972585462304,73.774211571186,0.2622578842881401,200.0,0.975609756097561,0.2622578842881401,0.2533006219996381,73.774211571186,74.6699378000362,1.0,1.035362180391783,1.0,0.9880041921121064,1.3461643528527645,0.006692134840591683,148.57026898399442
214,Slow,0.00038,2,71,Nitrogen,312.4000000000001,139.8150522214084,0.44755138355124313,0.43009951825178405,1.0405763423553582,5.0,5,Original,0,-0.1771727743939557,-0.07929392030576214,-0.09787885408819356,55.24486164592832,0.4475513835407167,200.0,0.975609756097561,0.4475513835407167,0.4300995182516709,55.24486164592832,56.99004817483291,1.0,1.0405763423311576,1.0,0.969377345961338,0.8086116027443045,0.004019819621403763,247.33753426395378
215,Slow,0.00038,2,71,TOC,824.0000000000001,582.7798338969648,0.7072570799720446,0.6737875015626694,1.0496737893352897,5.0,5,Original,0,-0.4673187135103056,-0.33051446872581736,-0.13680424478448827,29.274292004459053,0.7072570799554095,200.0,0.975609756097561,0.7072570799554095,0.6737875015624921,29.274292004459053,32.62124984375079,1.0,1.049673789310877,1.0,0.8973994603112085,0.3483633556308182,0.0017318052914281948,574.1131975199829
216,Slow,0.00038,2,72,DOC,799.9999999999999,325.21045731514243,0.4065130716439281,0.407627887222348,0.9972651145484268,5.0,10,Original,0,-0.4641026141761061,-0.1886637792464408,-0.27543883492966525,59.348692835664274,0.4065130716433573,170.0,0.8292682926829268,0.4065130716433573,0.4076278872222405,59.348692835664274,59.23721127777596,1.0,0.9972651145472896,1.0,1.0018819514876478,0.905342857219032,0.005294936434974438,187.77416604599273
217,Slow,0.00038,2,72,DO,250.00000000000003,1.0813052915761319,0.004325221166304527,0.004272559714409002,1.0123255040106114,5.0,10,Original,0,-0.14503206693003307,-0.0006272957656777938,-0.14440477116435527,99.56747788337015,0.004325221166298457,170.0,0.8292682926829268,0.004325221166298457,0.004272559714407877,99.56747788337015,99.57274402855921,1.0,1.0123255040094574,1.0,0.9999471125834641,5.474759423864384,0.03201936472463484,31.05159274377845
218,Slow,0.00038,2,72,Ammonium,59.99999999999998,47.8481341967716,0.797468903279527,0.8021345808492499,0.9941834229802395,5.0,10,Original,0,-0.03480769606320795,-0.02775805520517457,-0.00704964085803338,20.253109672159297,0.797468903278407,170.0,0.8292682926829268,0.797468903278407,0.8021345808490391,20.253109672159297,19.7865419150961,1.0,0.9941834229791046,1.0,1.0235800555279055,0.22762073962897295,0.0013312496343312868,746.8563729170897
219,Slow,0.00038,2,72,Nitrate,250.00000000000003,66.15494521926279,0.2646197808770511,0.25330062199970477,1.044686660411594,5.0,10,Original,0,-0.14503206693003307,-0.0383783537711173,-0.10665371315891577,73.53802191233203,0.26461978087667976,170.0,0.8292682926829268,0.26461978087667976,0.2533006219996381,73.53802191233203,74.6699378000362,1.0,1.0446866604104028,1.0,0.9848410763279942,1.3371468268947904,0.007820360426086373,127.13637469026875
220,Slow,0.00038,2,72,Nitrogen,312.4,141.27213639972427,0.4522155454536629,0.43009951825178405,1.0514207207015096,5.0,10,Original,0,-0.1812320708357693,-0.08195595976657928,-0.09927611106919004,54.77844545469718,0.4522155454530282,170.0,0.8292682926829268,0.4522155454530282,0.4300995182516709,54.77844545469718,56.99004817483291,1.0,1.0514207207003106,1.0,0.961193176862195,0.7981840862930776,0.00466821377849288,212.98344945651965
221,Slow,0.00038,2,72,TOC,824.0000000000002,597.9010271520415,0.7256080426602444,0.6737875015626694,1.076909323751763,5.0,10,Original,0,-0.4780256926013892,-0.34685928714931474,-0.13116640545207447,27.43919573407743,0.7256080426592257,170.0,0.8292682926829268,0.7256080426592257,0.6737875015624921,27.43919573407743,32.62124984375079,1.0,1.0769093237505347,1.0,0.8411448324483473,0.32259950989352526,0.0018867370358309106,526.9691824891764
222,Slow,0.00038,2,73,DOC,799.9999999999998,312.8465175243212,0.39105814690540164,0.407627887222348,0.9593508176541707,10.0,2,Original,0,-0.4490403615357292,-0.1756008916694413,-0.2734394698662879,60.89418530911522,0.39105814690884777,200.0,0.975609756097561,0.39105814690884777,0.4076278872222405,60.89418530911522,59.23721127777596,1.0,0.9593508176628778,1.0,1.0279718439743788,0.9443267487664366,0.004694495083702261,211.79109906741257
223,Slow,0.00038,2,73,DO,249.99999999999997,1.0754911077873521,0.004301964431149409,0.004272559714409002,1.0068822248735907,10.0,2,Original,0,-0.1403251129799153,-0.0006036736448419381,-0.13972143933507336,99.56980355688127,0.004301964431187323,200.0,0.975609756097561,0.004301964431187323,0.004272559714407877,99.56980355688127,99.57274402855921,1.0,1.0068822248827296,1.0,0.9999704691107328,5.480182104915814,0.027243417580754627,36.49513760146706
224,Slow,0.00038,2,73,Ammonium,59.999999999999986,47.79214511621332,0.7965357519368889,0.8021345808492499,0.9930200878430732,10.0,2,Original,0,-0.033678027115179685,-0.026825752652176987,-0.00685227446300269,20.34642480560914,0.7965357519439086,200.0,0.975609756097561,0.7965357519439086,0.8021345808490391,20.34642480560914,19.7865419150961,1.0,0.9930200878520856,1.0,1.0282961465887008,0.22879833462754343,0.0011374163217036293,874.1322366947132
225,Slow,0.00038,2,73,Nitrate,249.99999999999997,67.96726630097524,0.271869065203901,0.25330062199970477,1.0733059518670185,10.0,2,Original,0,-0.1403251129799153,-0.03815005729081759,-0.1021750556890977,72.8130934793703,0.27186906520629706,200.0,0.975609756097561,0.27186906520629706,0.2533006219996381,72.8130934793703,74.6699378000362,1.0,1.0733059518767605,1.0,0.9751326387114656,1.30996402163827,0.006512173532562622,152.67594887825666
226,Slow,0.00038,2,73,Nitrogen,312.4,144.5843656783576,0.4628180719537696,0.43009951825178405,1.076072053823673,10.0,2,Original,0,-0.17535026117970215,-0.08115526979649493,-0.09419499138320722,53.71819280421514,0.4628180719578486,200.0,0.975609756097561,0.4628180719578486,0.4300995182516709,53.71819280421514,56.99004817483291,1.0,1.0760720538334398,1.0,0.9425890050034624,0.7748750049808656,0.003852106176297829,258.10614449350925
227,Slow,0.00038,2,73,TOC,824.0000000000003,601.0960601360116,0.7294855098738002,0.6737875015626694,1.0826640568160648,10.0,2,Original,0,-0.4625115723818011,-0.3373954902044447,-0.12511608217735634,27.051449011977077,0.7294855098802292,200.0,0.975609756097561,0.7294855098802292,0.6737875015624921,27.051449011977077,32.62124984375079,1.0,1.0826640568258912,1.0,0.8292585091481186,0.3172391783913835,0.0015770788715468676,630.4391563934028
228,Slow,0.00038,2,74,DOC,800.0,327.08462401952227,0.4088557800244028,0.407627887222348,1.0030122885125008,10.0,5,Original,0,-0.4554422102915454,-0.1862101801446029,-0.2692320301469426,59.11442199760035,0.4088557800239965,127.5,0.6219512195121951,0.4088557800239965,0.4076278872222405,59.11442199760035,59.23721127777596,1.0,1.0030122885117685,1.0,0.9979271596767136,0.8995632448415106,0.007014845499609863,141.7354485425464
229,Slow,0.00038,2,74,DO,250.00000000000003,1.1288810501281188,0.004515524200512475,0.004272559714409002,1.0568662587170137,10.0,5,Original,0,-0.1423256907161079,-0.0006426751007826003,-0.1416830156153253,99.54844757994921,0.0045155242005079895,127.5,0.6219512195121951,0.0045155242005079895,0.004272559714407877,99.54844757994921,99.57274402855921,1.0,1.056866258716242,1.0,0.9997559929793336,5.431452501178932,0.042354776445932434,23.47438368876931
230,Slow,0.00038,2,74,Ammonium,60.00000000000001,48.246932990932336,0.8041155498488721,0.8021345808492499,1.0024696217404376,10.0,5,Original,0,-0.034158165771865916,-0.027467112251445585,-0.006691053520420325,19.588445015192693,0.8041155498480731,127.5,0.6219512195121951,0.8041155498480731,0.8021345808490391,19.588445015192693,19.7865419150961,1.0,1.0024696217397049,1.0,0.9899883011011504,0.2192726204980101,0.0017099004032330473,581.4679448369938
231,Slow,0.00038,2,74,Nitrate,250.00000000000003,67.87793920070446,0.2715117568028178,0.25330062199970477,1.0718953418248387,10.0,5,Original,0,-0.1423256907161079,-0.038643098324466565,-0.10368259239164132,72.84882431974519,0.2715117568025481,127.5,0.6219512195121951,0.2715117568025481,0.2533006219996381,72.84882431974519,74.6699378000362,1.0,1.071895341824056,1.0,0.9756111557884528,1.3112867552415028,0.010225488920820133,97.23273684444256
232,Slow,0.00038,2,74,Nitrogen,312.4,141.4389049265258,0.4527493755650634,0.43009951825178405,1.0526618988213325,10.0,5,Original,0,-0.17785018311884845,-0.0805215593511108,-0.09732862376773764,54.72506244353865,0.4527493755646135,127.5,0.6219512195121951,0.4527493755646135,0.4300995182516709,54.72506244353865,56.99004817483291,1.0,1.0526618988205634,1.0,0.9602564692637952,0.7969974851143474,0.006215031854308114,159.9754106899186
233,Slow,0.00038,2,74,TOC,824.0000000000001,580.2249513684122,0.704156494379141,0.6737875015626694,1.045072063144595,10.0,5,Original,0,-0.4691054766002918,-0.3303236678965894,-0.13878180870370238,29.584350562155876,0.7041564943784413,127.5,0.6219512195121951,0.7041564943784413,0.6737875015624921,29.584350562155876,32.62124984375079,1.0,1.0450720631438315,1.0,0.9069042634435821,0.35278235089743415,0.0027510168970617073,361.4126377797981
234,Slow,0.00038,2,75,DOC,800.0,325.3090995330493,0.4066363744163116,0.407627887222348,0.9975676031078424,10.0,10,Original,0,-0.451782714254925,-0.1837112849484774,-0.2680714293064476,59.336362558392246,0.4066363744160774,125.0,0.6097560975609756,0.4066363744160774,0.4076278872222405,59.336362558392246,59.23721127777596,1.0,0.9975676031075308,1.0,1.0016738006141337,0.9050378319088873,0.007198687374700925,138.1157732780657
235,Slow,0.00038,2,75,DO,249.99999999999991,1.1463528523490736,0.004585411409396296,0.004272559714409002,1.0732234809807846,10.0,10,Original,0,-0.14118209820466404,-0.0006473780039098023,-0.14053472020075425,99.54145885906065,0.004585411409393656,125.0,0.6097560975609756,0.004585411409393656,0.004272559714407877,99.54145885906065,99.57274402855921,1.0,1.0732234809804493,1.0,0.9996858058919258,5.416005165135336,0.04307900358302346,23.079741652513082
236,Slow,0.00038,2,75,Ammonium,60.0,48.32588186883052,0.8054313644805087,0.8021345808492499,1.00411001309502,10.0,10,Original,0,-0.03388370356911937,-0.0272909975993132,-0.006592705969806175,19.45686355199547,0.8054313644800454,125.0,0.6097560975609756,0.8054313644800454,0.8021345808490391,19.45686355199547,19.7865419150961,1.0,1.0041100130947065,1.0,0.9833382526105228,0.2176281557377308,0.0017310183086869757,574.3742098822942
237,Slow,0.00038,2,75,Nitrate,249.99999999999991,68.29539248069976,0.27318156992279913,0.25330062199970477,1.0784875606152975,10.0,10,Original,0,-0.14118209820466404,-0.03856834723252272,-0.10261375097214133,72.68184300773582,0.27318156992264186,125.0,0.6097560975609756,0.27318156992264186,0.2533006219996381,72.68184300773582,74.6699378000362,1.0,1.0784875606149604,1.0,0.973374896901288,1.3051200870941138,0.010380948908640546,95.77662717483415
238,Slow,0.00038,2,75,Nitrogen,312.4000000000001,140.52627700152243,0.4498280313749116,0.43009951825178405,1.045869647107064,10.0,10,Original,0,-0.1764211499165482,-0.07935917855981339,-0.0970619713567348,55.01719686253471,0.44982803137465294,125.0,0.6097560975609756,0.44982803137465294,0.4300995182516709,55.01719686253471,56.99004817483291,1.0,1.0458696471067377,1.0,0.965382529485746,0.803508267645211,0.006391119374054746,155.56778322434604
239,Slow,0.00038,2,75,TOC,824.0000000000002,564.3591260529706,0.6849018520060322,0.6737875015626694,1.0164953348312131,10.0,10,Original,0,-0.4653361956825727,-0.31870962222825205,-0.14662657345432067,31.509814799436196,0.6849018520056379,125.0,0.6097560975609756,0.6849018520056379,0.6737875015624921,31.509814799436196,32.62124984375079,1.0,1.0164953348308954,1.0,0.965929109104092,0.38066770665340083,0.0030278378618299206,328.3703813463034
240,Slow,0.00038,2,76,DOC,800.0000000000001,320.55607269519334,0.40069509086899163,0.407627887222348,0.9829923403901589,5.0,2,Original,0,-0.4606853743847143,-0.18459436795037665,-0.2760910064343377,59.93049091325754,0.4006950908674246,187.5,0.9146341463414634,0.4006950908674246,0.4076278872222405,59.93049091325754,59.23721127777596,1.0,0.982992340386574,1.0,1.011703448230043,0.9198415103712582,0.004877624068280958,203.83946352271374
241,Slow,0.00038,2,76,DO,250.00000000000009,1.0792348221933936,0.004316939288773573,0.004272559714409002,1.0103871162326656,5.0,2,Original,0,-0.14396417949522322,-0.0006214846226365494,-0.14334269487258666,99.56830607112431,0.00431693928875669,187.5,0.9146341463414634,0.00431693928875669,0.004272559714407877,99.56830607112431,99.57274402855921,1.0,1.01038711622898,1.0,0.9999554299976544,5.476687126382103,0.02904111267092531,34.236025479122524
242,Slow,0.00038,2,76,Ammonium,60.00000000000001,47.93950716359565,0.7989917860599274,0.8021345808492499,0.996081960727843,5.0,2,Original,0,-0.03455140307885357,-0.02760628725674172,-0.006945115822111849,20.10082139431975,0.7989917860568025,187.5,0.9146341463414634,0.7989917860568025,0.8021345808490391,20.10082139431975,19.7865419150961,1.0,0.9960819607242092,1.0,1.0158834970037824,0.22570188629232177,0.001196824605568746,830.7418386267099
243,Slow,0.00038,2,76,Nitrate,250.00000000000009,65.94439466269378,0.26377757865077506,0.25330062199970477,1.041361748614587,5.0,2,Original,0,-0.14396417949522322,-0.03797452267954703,-0.10598965681567618,73.62224213502564,0.2637775786497435,187.5,0.9146341463414634,0.2637775786497435,0.2533006219996381,73.62224213502564,74.6699378000362,1.0,1.0413617486107885,1.0,0.9859689763259714,1.3403530188283674,0.007107461525618235,139.88851993924553
244,Slow,0.00038,2,76,Nitrogen,312.4,140.91148986752043,0.45106110713034714,0.43009951825178405,1.0487366016213298,5.0,2,Original,0,-0.17989763869723094,-0.0811448280805908,-0.09875281061664014,54.893889287141704,0.451061107128583,187.5,0.9146341463414634,0.451061107128583,0.4300995182516709,54.893889287141704,56.99004817483291,1.0,1.0487366016175041,1.0,0.9632188609270754,0.8007549768547558,0.004246146432689368,234.1540239143709
245,Slow,0.00038,2,76,TOC,823.9999999999999,590.8319531075034,0.7170290693052227,0.6737875015626694,1.0641768623523975,5.0,2,Original,0,-0.4745059356162557,-0.34023454939339703,-0.13427138622285867,28.297093069758173,0.7170290693024183,187.5,0.9146341463414634,0.7170290693024183,0.6737875015624921,28.297093069758173,32.62124984375079,1.0,1.0641768623485155,1.0,0.8674435591921077,0.3345618663979331,0.0017740741132816643,560.4344631942738
246,Slow,0.00038,2,77,DOC,799.9999999999995,322.6084126037501,0.40326051575468785,0.407627887222348,0.9892858864553644,5.0,5,Original,0,-0.4566789281144388,-0.18416058008555766,-0.2725183480288811,59.6739484245682,0.4032605157543181,187.5,0.9146341463414634,0.4032605157543181,0.4076278872222405,59.6739484245682,59.23721127777596,1.0,0.9892858864547179,1.0,1.0073726824300404,0.9134225881681839,0.004843586585652563,205.27191075493369
247,Slow,0.00038,2,77,DO,249.99999999999994,1.0691123008352446,0.004276449203340979,0.004272559714409002,1.0009103416200036,5.0,5,Original,0,-0.14271216503576212,-0.000610301324473692,-0.1421018637112884,99.5723550796663,0.004276449203337061,187.5,0.9146341463414634,0.004276449203337061,0.004272559714407877,99.5723550796663,99.57274402855921,1.0,1.00091034161935,1.0,0.9999960938216907,5.486165217164296,0.029091371941896805,34.17687812488365
248,Slow,0.00038,2,77,Ammonium,59.999999999999986,48.229272101226414,0.8038212016871071,0.8021345808492499,1.0021026656600087,5.0,5,Original,0,-0.034250919608582904,-0.027531615358634385,-0.006719304249948519,19.617879831362934,0.8038212016863706,187.5,0.9146341463414634,0.8038212016863706,0.8021345808490391,19.617879831362934,19.7865419150961,1.0,1.0021026656593541,1.0,0.99147591911427,0.21964085609928252,0.0011646849093114922,853.666313863054
249,Slow,0.00038,2,77,Nitrate,249.99999999999994,64.14396284808804,0.2565758513923522,0.25330062199970477,1.0129302066721781,5.0,5,Original,0,-0.14271216503576212,-0.03661649524806298,-0.10609566978769913,74.34241486078828,0.25657585139211714,187.5,0.9146341463414634,0.25657585139211714,0.2533006219996381,74.34241486078828,74.6699378000362,1.0,1.012930206671517,1.0,0.9956137242256046,1.368194951752673,0.007255098352841053,137.04187386440097
250,Slow,0.00038,2,77,Nitrogen,312.3999999999999,138.00900549495296,0.44177018404274326,0.43009951825178405,1.027134803215769,5.0,5,Original,0,-0.17833312142868832,-0.07878225587439631,-0.099550865554292,55.82298159576617,0.4417701840423384,187.5,0.9146341463414634,0.4417701840423384,0.4300995182516709,55.82298159576617,56.99004817483291,1.0,1.027134803215098,1.0,0.9795215723368678,0.8216883175736323,0.0043571492145476325,228.18871339642473
251,Slow,0.00038,2,77,TOC,824.0,578.9661180601347,0.7026287840535616,0.6737875015626694,1.042804715765731,5.0,5,Original,0,-0.470379295957872,-0.3305020327625471,-0.1398772631953249,29.737121594708228,0.7026287840529176,187.5,0.9146341463414634,0.7026287840529176,0.6737875015624921,29.737121594708228,32.62124984375079,1.0,1.0428047157650495,1.0,0.9115874387751248,0.3549668243579839,0.0018822750510910859,528.2183774191425
252,Slow,0.00038,2,78,DOC,800.0,323.7205545141471,0.4046506931426839,0.407627887222348,0.9926962944072565,5.0,10,Original,0,-0.4550483163768826,-0.18413561663529768,-0.2709126997415849,59.53493068573583,0.40465069314264174,182.5,0.8902439024390244,0.40465069314264174,0.4076278872222405,59.53493068573583,59.23721127777596,1.0,0.9926962944074148,1.0,1.0050258849385028,0.909961278796341,0.0049574305210857775,200.55798444677055
253,Slow,0.00038,2,78,DO,250.00000000000003,1.107499626192241,0.004429998504768964,0.004272559714409002,1.0368488215223786,5.0,10,Original,0,-0.14220259886777578,-0.0006299573003584419,-0.14157264156741733,99.55700014952316,0.004429998504768503,182.5,0.8902439024390244,0.004429998504768503,0.004272559714407877,99.55700014952316,99.57274402855921,1.0,1.0368488215225438,1.0,0.999841885656666,5.450685080379771,0.029695101547666223,33.48202974648546
254,Slow,0.00038,2,78,Ammonium,60.0,48.32410518738635,0.8054017531231058,0.8021345808492499,1.0040730973976921,5.0,10,Original,0,-0.034128623728266194,-0.02748725338242156,-0.006641370345844635,19.459824687697804,0.805401753123022,182.5,0.8902439024390244,0.805401753123022,0.8021345808490391,19.459824687697804,19.7865419150961,1.0,1.004073097397851,1.0,0.9834879066387529,0.2176651335462645,0.001185830432088054,838.4438840831153
255,Slow,0.00038,2,78,Nitrate,250.00000000000003,65.27721570946589,0.26110886283786355,0.25330062199970477,1.0308259836731388,5.0,10,Original,0,-0.14220259886777578,-0.03713035888294993,-0.10507223998482584,73.88911371621636,0.26110886283783635,182.5,0.8902439024390244,0.26110886283783635,0.2533006219996381,73.88911371621636,74.6699378000362,1.0,1.0308259836733027,1.0,0.9895429927113256,1.3505806279016508,0.007357906080139198,135.1270677438516
256,Slow,0.00038,2,78,Nitrogen,312.4,138.97827330265403,0.44487283387533305,0.43009951825178405,1.0343485983978726,5.0,10,Original,0,-0.17769636754517262,-0.07905228659916548,-0.09864408094600716,55.51271661247133,0.4448728338752867,182.5,0.8902439024390244,0.4448728338752867,0.4300995182516709,55.51271661247133,56.99004817483291,1.0,1.034348598398037,1.0,0.9740773764951128,0.8146491850636168,0.004438174269738244,224.02281048835565
257,Slow,0.00038,2,78,TOC,824.0,577.490078572165,0.7008374739953458,0.6737875015626694,1.0401461475167486,5.0,10,Original,0,-0.46869976586818896,-0.3284823599732374,-0.14021740589495169,29.91625260047273,0.7008374739952727,182.5,0.8902439024390244,0.7008374739952727,0.6737875015624921,29.91625260047273,32.62124984375079,1.0,1.0401461475169138,1.0,0.9170786755187356,0.3575342769166345,0.0019478316034121615,510.4405697094971
258,Slow,0.00038,2,79,DOC,799.9999999999997,326.37635718532835,0.4079704464816606,0.407627887222348,1.000840372481988,5.0,2,Original,0,-0.456331140135209,-0.18616961895945744,-0.27016152117575154,59.202955357309996,0.4079704464269,200.0,0.975609756097561,0.4079704464269,0.4076278872222405,59.202955357309996,59.23721127777596,1.0,1.0008403723479122,1.0,0.9994217161860418,0.9017435175483002,0.004482802711477463,221.79255642864922
259,Slow,0.00038,2,79,DO,250.0,1.0855286547261072,0.004342114618904429,0.004272559714409002,1.0162794458462117,5.0,2,Original,0,-0.14260348129225284,-0.0006192006607426418,-0.1419842806315102,99.56578853816784,0.0043421146183216,200.0,0.975609756097561,0.0043421146183216,0.004272559714407877,99.56578853816784,99.57274402855921,1.0,1.016279445710067,1.0,0.9999301466434491,5.470838695555333,0.027196969050767426,36.55746607233837
260,Slow,0.00038,2,79,Ammonium,59.99999999999999,48.256990125104046,0.8042831687517342,0.8021345808492499,1.0026785878003284,5.0,2,Original,0,-0.034224835510140675,-0.02752645915040804,-0.006698376359732639,19.571683135622195,0.8042831686437779,200.0,0.975609756097561,0.8042831686437779,0.8021345808490391,19.571683135622195,19.7865419150961,1.0,1.0026785876660056,1.0,0.989141165727904,0.2190629860352495,0.001089019359355213,912.9794294313962
261,Slow,0.00038,2,79,Nitrate,250.0,62.82975089038273,0.2513190035615309,0.25330062199970477,0.9921768117956846,5.0,2,Original,0,-0.14260348129225284,-0.03583896481796385,-0.106764516474289,74.86809964722028,0.2513190035277972,200.0,0.975609756097561,0.2513190035277972,0.2533006219996381,74.86809964722028,74.6699378000362,1.0,0.992176811662769,1.0,1.002653837046373,1.389015899989039,0.006905161081374397,143.9868326932602
262,Slow,0.00038,2,79,Nitrogen,312.4,135.670022577498,0.4342830428216966,0.43009951825178405,1.0097268757401014,5.0,2,Original,0,-0.17819731022279914,-0.07738807009581147,-0.10080924012698768,56.5716957236596,0.4342830427634041,200.0,0.975609756097561,0.4342830427634041,0.4300995182516709,56.5716957236596,56.99004817483291,1.0,1.0097268756048343,1.0,0.9926592016576316,0.8388804405228136,0.00417029392526756,238.41299705993197
263,Slow,0.00038,2,79,TOC,823.9999999999999,572.2091728054405,0.6944286077735929,0.6737875015626694,1.0306344450780878,5.0,2,Original,0,-0.4700210743392653,-0.32639608023385336,-0.1436249941054119,30.557139231961788,0.6944286076803822,200.0,0.975609756097561,0.6944286076803822,0.6737875015624921,30.557139231961788,32.62124984375079,1.0,1.0306344449400204,1.0,0.9367249684890776,0.3667740355549054,0.0018233295932698448,545.2948698983365
264,Slow,0.00038,2,80,DOC,800.0,327.41506082549523,0.40926882603186904,0.407627887222348,1.0040255803416755,5.0,5,Original,0,-0.4703564402852205,-0.19250222813208528,-0.2778542121531352,59.073117396807966,0.4092688260319205,155.0,0.7560975609756098,0.4092688260319205,0.4076278872222405,59.073117396807966,59.23721127777596,1.0,1.0040255803420666,1.0,0.997229885110585,0.8985476688775147,0.0057637616934793625,172.50058663401728
265,Slow,0.00038,2,80,DO,249.99999999999997,1.0818219429149207,0.004327287771659683,0.004272559714409002,1.0128091965727508,5.0,5,Original,0,-0.14698638758913135,-0.000636052397614959,-0.14635033519151638,99.56727122283398,0.00432728777166023,155.0,0.7560975609756098,0.00432728777166023,0.004272559714407877,99.56727122283398,99.57274402855921,1.0,1.0128091965731454,1.0,0.9999450371105204,5.474278973081824,0.03511493105745247,28.3142311091867
266,Slow,0.00038,2,80,Ammonium,59.99999999999999,48.346516182688006,0.8057752697114668,0.8021345808492499,1.00453875066496,5.0,5,Original,0,-0.035276733021391525,-0.028425119064854745,-0.006851613956536782,19.42247302884317,0.8057752697115682,155.0,0.7560975609756098,0.8057752697115682,0.8021345808490391,19.42247302884317,19.7865419150961,1.0,1.0045387506653505,1.0,0.9816001761290504,0.21719879636297265,0.0013932283680737883,713.6319473012692
267,Slow,0.00038,2,80,Nitrate,249.99999999999997,64.3484691555473,0.25739387662218927,0.25330062199970477,1.0161596706323495,5.0,5,Original,0,-0.14698638758913135,-0.037833396112262926,-0.10915299147686842,74.26061233777784,0.25739387662222163,155.0,0.7560975609756098,0.25739387662222163,0.2533006219996381,74.26061233777784,74.6699378000362,1.0,1.0161596706327447,1.0,0.9945182027156028,1.3649933822985485,0.008755792086772038,113.55366407637186
268,Slow,0.00038,2,80,Nitrogen,312.4,135.2117291396821,0.43281603437798366,0.43009951825178405,1.0063160175980699,5.0,5,Original,0,-0.18367418993137846,-0.07949713450369784,-0.1041770554276807,56.718396562196176,0.4328160343780382,155.0,0.7560975609756098,0.4328160343780382,0.4300995182516709,56.718396562196176,56.99004817483291,1.0,1.0063160175984611,1.0,0.9952333500087004,0.8422837207214632,0.005402854865340939,184.0235020418462
