,Regime,Trial,Chem,Conc_in,Conc_out,Normconc,base,rel_normconc,Variance,Anisotropy,massflux_in,massflux_out,delmassflux,reldelmassflux,normmassflux,Time,fraction,spatial_normmassflux_base,spatial_reldelmassflux_base,normmassflux_spatial_fraction,reldelmassflux_spatial_fraction,k,tau,Da
171,Slow,64,Nitrate,250.00000000000003,63.37748536012776,0.253509941440511,0.25330062199970477,1.0008263676541878,0.1,2,-0.142807322,-0.036203076,-0.106604246,74.64900586,0.253509941,205.0,1.0,0.253300622,74.6699378,1.000826368,0.9997196740000001,0.006694401170692687,148.519971838047,1.3802857451625523
172,Slow,64,Nitrogen,312.4,134.46663122536387,0.43043095782766927,0.43009951825178405,1.0007706113627666,0.1,2,-0.17845202899999998,-0.076811278,-0.101640751,56.95690422,0.430430958,205.0,1.0,0.43009951799999996,56.99004817,1.0007706109999999,0.999418426,0.004112040705770706,241.79047448352475,0.8478415059066705
173,Slow,64,TOC,823.9999999999998,555.4843550677795,0.6741314988686646,0.6737875015626694,1.0005105427233325,0.1,2,-0.470692933,-0.317308932,-0.153384,32.58685011,0.674131499,205.0,1.0,0.673787502,32.62124984,1.0005105429999999,0.9989454809999999,0.0019235613898573528,516.8809680764067,0.3966096890023166
174,Slow,65,DOC,799.9999999999999,326.1789933037536,0.40772374162969205,0.407627887222348,1.0002351517409598,0.1,5,-0.45449509899999996,-0.185308442,-0.269186657,59.22762584,0.40772374200000006,205.0,1.0,0.407627887,59.23721128,1.0002351520000001,0.999838185,0.004376416769585903,227.18409276133525,0.902351909890802
175,Slow,65,DO,250.00000000000003,1.0684527297089663,0.0042738109188358644,0.004272559714409002,1.0002928465628327,0.1,5,-0.142029719,-0.000607008,-0.14142271,99.57261891,0.004273811,205.0,1.0,0.00427256,99.57274403,1.000292847,0.999998743,1.4793624519098023,0.6720815930269989,305.0224885295508
176,Slow,65,Ammonium,59.99999999999998,48.14820403325037,0.8024700672208398,0.8021345808492499,1.000418242000282,0.1,5,-0.034087132,-0.027353903,-0.006733229,19.75299328,0.802470067,205.0,1.0,0.8021345809999999,19.78654192,1.000418242,0.998304472,0.0010734669467653184,926.2066953620237,0.22133288500994075
177,Slow,65,Nitrate,250.00000000000003,63.38541893867735,0.2535416757547094,0.25330062199970477,1.0009516508609477,0.1,5,-0.142029719,-0.036010453,-0.106019266,74.64583242,0.253541676,205.0,1.0,0.253300622,74.6699378,1.0009516509999998,0.9996771740000001,0.006693790575922343,148.5335195457423,1.3801598496214742
178,Slow,65,Nitrogen,312.40000000000003,134.50478699108405,0.4305530953619847,0.43009951825178405,1.0010545864176839,0.1,5,-0.17748033600000002,-0.076414708,-0.101065628,56.94469046,0.430553095,205.0,1.0,0.43009951799999996,56.99004817,1.001054586,0.999204112,0.004110656724610756,241.87188080951083,0.8475561496189392
179,Slow,65,TOC,824.0000000000001,555.8906334953169,0.6746245552127632,0.6737875015626694,1.0012423110374598,0.1,5,-0.468129952,-0.31581196100000003,-0.15231799099999999,32.53754448,0.674624555,205.0,1.0,0.673787502,32.62124984,1.001242311,0.997434023,0.001919994913921393,517.8410974606221,0.395874334820613
180,Slow,66,DOC,800.0,326.0952364891947,0.40761904561149337,0.407627887222348,0.9999783096026259,0.1,10,-0.456411048,-0.18604183600000002,-0.27036921199999997,59.23809544,0.40761904600000004,205.0,1.0,0.407627887,59.23721128,0.99997831,1.000014926,0.004377669524365108,227.11907964045392,0.902610209254678
181,Slow,66,DO,250.0,1.0680845499250506,0.004272338199700202,0.004272559714409002,0.9999481540988058,0.1,10,-0.142628452,-0.0006093569999999999,-0.142019095,99.57276618,0.004272338,205.0,1.0,0.00427256,99.57274403,0.999948154,1.000000222,1.497647812911578,0.6638758890923364,308.7926574352321
182,Slow,66,Ammonium,59.99999999999999,48.155258799930714,0.802587646665512,0.8021345808492499,1.000564825189038,0.1,10,-0.034230829,-0.02747324,-0.006757588,19.74123533,0.8025876470000001,205.0,1.0,0.8021345809999999,19.78654192,1.000564825,0.997710232,0.001072752258112372,926.8237524788486,0.22118552686173024
183,Slow,66,Nitrate,250.0,63.31721979700763,0.25326887918803054,0.25330062199970477,0.9998746832462406,0.1,10,-0.142628452,-0.036123348,-0.106505104,74.67311208,0.253268879,205.0,1.0,0.253300622,74.6699378,0.9998746829999999,1.000042511,0.006699041907312128,148.41708517431755,1.3812425958859464
184,Slow,66,Nitrogen,312.4,134.39589326673084,0.4302045239011871,0.43009951825178405,1.0002441426808144,0.1,10,-0.17822851399999998,-0.07667471299999999,-0.101553801,56.97954761,0.430204524,205.0,1.0,0.43009951799999996,56.99004817,1.000244143,0.999815747,0.004114607543387498,241.6396370394327,0.8483707495660012
185,Slow,66,TOC,824.0000000000001,555.3293831871197,0.6739434261979607,0.6737875015626694,1.0002314151493306,0.1,10,-0.470103379,-0.316823082,-0.15328029699999998,32.60565738,0.6739434259999999,205.0,1.0,0.673787502,32.62124984,1.000231415,0.999522015,0.001924922482851316,516.5154868320298,0.39689032609135644
186,Slow,67,DOC,800.0,325.9229323505888,0.407403665438236,0.407627887222348,0.9994499351218585,1.0,2,-0.455336976,-0.185505953,-0.269831023,59.25963346,0.407403665,202.5,0.9878048779999999,0.407627887,59.23721128,0.999449935,1.000378515,0.004434324830032396,224.21728480739267,0.9031417902234956
187,Slow,67,DO,249.99999999999997,1.0636112565387739,0.004254445026155096,0.004272559714409002,0.9957602258447519,1.0,2,-0.142292805,-0.0006053769999999999,-0.141687428,99.5745555,0.004254445,202.5,0.9878048779999999,0.00427256,99.57274403,0.9957602259999999,1.000018192,1.3387475494187384,0.7426734590666885,272.6635744523307
188,Slow,67,Ammonium,59.99999999999998,48.270809769458644,0.8045134961576443,0.8021345808492499,1.0029657308950273,1.0,2,-0.034150272999999995,-0.027474356000000002,-0.006675918,19.54865038,0.804513496,202.5,0.9878048779999999,0.8021345809999999,19.78654192,1.002965731,0.987977104,0.0010741606758390965,925.6085199425049,0.21877499573208173
189,Slow,67,Nitrate,249.99999999999997,63.321351150450425,0.2532854046018017,0.25330062199970477,0.9999399235667764,1.0,2,-0.142292805,-0.036040691,-0.10625211400000001,74.67145954,0.253285405,202.5,0.9878048779999999,0.253300622,74.6699378,0.9999399240000001,1.00002038,0.006781423924100303,146.61408643255925,1.3811769723310154
190,Slow,67,Nitrogen,312.3999999999999,135.51089511484193,0.43377367194251587,0.43009951825178405,1.0085425663940897,1.0,2,-0.17780908899999998,-0.077128902,-0.100680188,56.62263281,0.43377367200000005,202.5,0.9878048779999999,0.43009951799999996,56.99004817,1.008542566,0.9935529909999999,0.004124604316674685,241.0539768201201,0.8400608140603714
191,Slow,67,TOC,824.0,565.1102742999178,0.6858134396843663,0.6737875015626694,1.0178482653563712,1.0,2,-0.468997085,-0.321644504,-0.14735258099999998,31.41865603,0.68581344,202.5,0.9878048779999999,0.673787502,32.62124984,1.017848265,0.963134649,0.0018624673681741878,533.8360769877817,0.37932992678693533
192,Slow,68,DOC,800.0,326.3434799213215,0.40792934990165186,0.407627887222348,1.0007395536192534,1.0,5,-0.448675834,-0.183028041,-0.265647793,59.20706501,0.40792935,205.0,1.0,0.407627887,59.23721128,1.0007395540000001,0.9994910920000001,0.004373957471112203,227.31182914109357,0.9018448391999674
193,Slow,68,DO,250.0,1.061264633012604,0.004245058532050416,0.004272559714409002,0.9935633006448478,1.0,5,-0.140211198,-0.000595205,-0.139615993,99.57549415,0.004245059,205.0,1.0,0.00427256,99.57274403,0.9935633009999999,1.0000276190000001,0.02664390083339025,37.31631789057951,5.493575239687626
194,Slow,68,Ammonium,60.00000000000001,48.34697756765033,0.8057829594608387,0.8021345808492499,1.0045483372724389,1.0,5,-0.033650688,-0.027115151,-0.006535536999999999,19.42170405,0.8057829590000001,205.0,1.0,0.8021345809999999,19.78654192,1.0045483370000001,0.9815613129999999,0.001053370018556693,943.8775129618479,0.2171891979465838
195,Slow,68,Nitrate,250.0,63.352995020616895,0.25341198008246757,0.25330062199970477,1.0004396281457333,1.0,5,-0.140211198,-0.035531197,-0.104680001,74.65880199,0.25341198,205.0,1.0,0.253300622,74.6699378,1.000439628,0.999850866,0.006696286511486992,148.47815601054398,1.3806744743344077
196,Slow,68,Nitrogen,312.3999999999999,135.83359504260156,0.4348066422618489,0.43009951825178405,1.0109442671063613,1.0,5,-0.17520791300000002,-0.07618156400000001,-0.099026349,56.51933577,0.434806642,205.0,1.0,0.43009951799999996,56.99004817,1.010944267,0.9917404459999999,0.004062701693954048,244.72687099411553,0.8376685370399283
197,Slow,68,TOC,823.9999999999999,567.6797044646646,0.6889316801755639,0.6737875015626694,1.022476194019289,1.0,5,-0.46213610899999996,-0.318380206,-0.14375590300000002,31.10683198,0.68893168,205.0,1.0,0.673787502,32.62124984,1.022476194,0.953575725,0.001817625223563088,547.0062037293011,0.3747672304306243
198,Slow,69,DOC,800.0000000000002,325.7410144794741,0.4071762680993425,0.407627887222348,0.9988920799161144,1.0,10,-0.455205999,-0.18534908,-0.269856919,59.28237319,0.40717626799999995,185.0,0.9024390240000001,0.407627887,59.23721128,0.99889208,1.0007623909999999,0.00485680592509876,204.71319807238322,0.9037033358962379
199,Slow,69,DO,249.99999999999994,1.074686711049778,0.0042987468441991125,0.004272559714409002,1.00612914307594,1.0,10,-0.142251875,-0.000611505,-0.14164037,99.57012532,0.004298747,185.0,0.9024390240000001,0.00427256,99.57274403,1.006129143,0.9999737009999999,0.029456387731560313,33.753367262972304,5.480934644495347
200,Slow,69,Ammonium,60.0,48.177493380330176,0.8029582230055029,0.8021345808492499,1.0010268129263058,1.0,10,-0.03414045,-0.027413355,-0.006727095,19.7041777,0.802958223,185.0,0.9024390240000001,0.8021345809999999,19.78654192,1.001026813,0.9958373620000001,0.0011862302299127543,838.1613014675851,0.22072123787637632
201,Slow,69,Nitrate,249.99999999999994,65.00476659685012,0.2600190663874005,0.25330062199970477,1.026523600039575,1.0,10,-0.142251875,-0.03698819999999999,-0.105263675,73.99809336,0.260019066,185.0,0.9024390240000001,0.253300622,74.6699378,1.0265236,0.991002478,0.007281082802140839,136.5528040762741,1.3547872652740607
202,Slow,69,Nitrogen,312.3999999999999,137.64363043443623,0.4406006095852633,0.43009951825178405,1.024415491968377,1.0,10,-0.177757943,-0.078320258,-0.099437685,55.93993904,0.44060061,185.0,0.9024390240000001,0.43009951799999996,56.99004817,1.024415492,0.9815738159999999,0.00443035924908344,224.41797999779803,0.8243546261392033
203,Slow,69,TOC,823.9999999999999,570.3547190520337,0.6921780571019828,0.6737875015626694,1.0272942960453575,1.0,10,-0.468862179,-0.324536112,-0.144326067,30.78219429,0.692178057,185.0,0.9024390240000001,0.673787502,32.62124984,1.027294296,0.943624001,0.0019887137757385875,499.94739588637486,0.37003893113995884
204,Slow,70,DOC,799.9999999999999,319.44530481374073,0.39930663101717595,0.407627887222348,0.9795861459286443,5.0,2,-0.44864267799999996,-0.179145996,-0.269496682,60.069336899999996,0.399306631,192.5,0.93902439,0.407627887,59.23721128,0.9795861459999999,1.014047346,0.004768964459461567,208.48389242475534,0.9233327225482221
205,Slow,70,DO,249.99999999999997,1.0846641876792236,0.004338656750716895,0.004272559714409002,1.0154701258088876,5.0,2,-0.140200837,-0.000608283,-0.139592554,99.56613432,0.004338657,192.5,0.93902439,0.00427256,99.57274403,1.0154701259999999,0.9999336190000001,0.02826072978295751,35.18140829977596,5.471639974151514
206,Slow,70,Ammonium,59.99999999999998,47.695691857013735,0.7949281976168958,0.8021345808492499,0.9910159923229784,5.0,2,-0.033648201,-0.026747904,-0.006900297,20.50718024,0.7949281979999999,192.5,0.93902439,0.8021345809999999,19.78654192,0.991015992,1.03642063,0.0011922259006218023,833.9462117249066,0.23083023496424238
207,Slow,70,Nitrate,249.99999999999997,66.6068606895524,0.2664274427582097,0.25330062199970477,1.0518230893192209,5.0,2,-0.140200837,-0.03735335,-0.10284748699999999,73.35725572,0.266427443,192.5,0.93902439,0.253300622,74.6699378,1.051823089,0.982420207,0.006870926401375437,144.70425314770296,1.3302995303359246
208,Slow,70,Nitrogen,312.3999999999999,141.058996459609,0.4515332793201314,0.43009951825178405,1.049834422404072,5.0,2,-0.175194966,-0.079106357,-0.096088608,54.84667207,0.451533279,192.5,0.93902439,0.43009951799999996,56.99004817,1.049834422,0.962390344,0.004130421820733446,240.71446367851016,0.7997026728609723
209,Slow,70,TOC,824.0000000000001,587.0097439441693,0.7123904659516617,0.6737875015626694,1.0572924910293868,5.0,2,-0.462101959,-0.32919703,-0.132904929,28.7609534,0.7123904659999999,192.5,0.93902439,0.673787502,32.62124984,1.057292491,0.881663135,0.0017617096657401251,564.3678369251406,0.3410896004435734
210,Slow,71,DOC,800.0000000000002,319.53397021155666,0.39941746276444573,0.407627887222348,0.9798580403469213,5.0,5,-0.45370748899999996,-0.18121869399999999,-0.272488795,60.05825372,0.399417463,200.0,0.975609756,0.407627887,59.23721128,0.97985804,1.013860248,0.00458874068230683,216.67214213640008,0.9230535962214073
